sp;gen;fam;Growth_Rings;Vessel_porosity;Vessel_arangement;Perforation_plates; Intervessel_pits_arregement;Mean_tangential_diameter_of_vessel_lumina;Ground_tissue_fibres;Septa_in_fibers;Fibre_wall_thickness;Parenchyma_Paratracheal;Type_of_parenchyma_banding;Ray_width;Rays_cellular_composition;list_meanMAP;list_meanMAT;list_meanTS;list_meanPDQ
Trichilia_martiana;Trichilia;MELIACEAE;1;2;3;0;2;2;0;0;1;1;1;0;0;902.6428571;24.06273261;88.20324503;14.57142857
Trichilia_maynasiana;Trichilia;MELIACEAE;1;2;3;0;2;2;0;1;1;1;2;0;0;2611.909091;26.10803912;49.76604948;244.2727273
Trichilia_pallida;Trichilia;MELIACEAE;1;2;3;0;2;1;0;1;2;1;4;0;3;2337.55;26.56395359;39.92043819;276.875
Trichilia_quadrijuga;Trichilia;MELIACEAE;1;2;3;0;2;1;0;1;1;1;1;0;0;874.5138889;20.83558432;173.52646;24.40277778
Trichilia_schomburgkii;Trichilia;MELIACEAE;1;2;3;0;2;2;0;1;2;1;1;0;3;2274.515152;25.97065747;60.09074115;228.1818182
Trichilia_spp.;Trichilia;MELIACEAE;1;2;3;0;2;1;0;1;2;1;1;0;4;1330.386207;21.80919475;202.840326;124.0275862
Trigonia_SP.;Trigonia;TRIGONIACEAE;1;2;3;0;2;1;0;1;1;1;1;0;2;1706.895639;24.13297089;208.9147569;123.5046729
Triplaris_americana;Triplaris;POLYGONACEAE;1;2;1;0;2;2;1;1;2;0;1;2;2;2629.425287;24.62890331;72.00462297;185.7097701
Triplaris_SPP.;Triplaris;POLYGONACEAE;0;2;3;0;2;1;0;0;1;1;5;1;0;2667.636364;26.09583667;44.61947634;458.4545455
Triplaris_weigeltiana;Triplaris;POLYGONACEAE;1;2;3;0;2;2;0;0;1;1;5;1;0;2369.310598;25.64656049;65.67834291;286.5183631
Trophis_aspera;Trophis;MORACEAE;1;2;3;0;2;1;0;0;0;1;5;1;0;2421.78125;25.6421627;55.43685872;311.78125
Trophis_mexicana;Trophis;MORACEAE;1;2;3;0;2;2;0;1;1;1;3;1;2;1664.717934;20.99742953;269.8610763;170.9877031
Trophis_racemosa;Trophis;MORACEAE;1;2;3;0;2;2;0;1;1;1;0;2;4;960.5588235;23.2877166;343.2170973;96.35294118
Trymatococcus_amazonicus;Trymatococcus;MORACEAE;1;2;3;0;2;2;0;1;1;1;4;2;3;902.6428571;24.06273261;88.20324503;14.57142857
Turnera_SP.;Turnera;TURNERACEAE;1;2;3;0;2;1;0;1;1;1;4;2;3;2611.909091;26.10803912;49.76604948;244.2727273
Turpinia_occidentalis;Turpinia;STAPHYLEACEAE;1;2;3;0;2;0;1;1;2;0;5;1;1;2337.55;26.56395359;39.92043819;276.875
Turpinia_SPP.;Turpinia;STAPHYLEACEAE;1;2;3;1;1;2;2;1;1;1;5;2;4;874.5138889;20.83558432;173.52646;24.40277778
Tyleria_floribunda;Tyleria;OCHNACEAE;1;2;3;1;0;1;1;1;1;1;5;2;4;2274.515152;25.97065747;60.09074115;228.1818182
Tynanthus_cognatus;Tynanthus;BIGNONIACEAE;1;2;3;0;2;1;0;1;2;1;5;2;4;1330.386207;21.80919475;202.840326;124.0275862
Uncaria_guianensis;Uncaria;RUBIACEAE;0;2;3;0;2;2;0;1;1;1;4;2;0;1706.895639;24.13297089;208.9147569;123.5046729
Unonopsis_glaucopetala;Unonopsis;ANNONACEAE;1;2;3;0;2;2;0;1;1;1;5;2;4;2629.425287;24.62890331;72.00462297;185.7097701
Unonopsis_rufescens;Unonopsis;ANNONACEAE;0;2;3;0;2;2;0;1;1;1;1;2;0;2667.636364;26.09583667;44.61947634;458.4545455
Unonopsis_spp.;Unonopsis;ANNONACEAE;1;2;3;0;2;2;0;1;2;0;3;2;3;2369.310598;25.64656049;65.67834291;286.5183631
Valeriana_parviflora;Valeriana;VALERIANACEAE;1;2;3;0;2;2;1;1;1;0;3;3;3;2421.78125;25.6421627;55.43685872;311.78125
Vantanea_parviflora;Vantanea;HUMIRIACEAE;1;2;3;1;2;2;1;1;2;1;5;1;4;1664.717934;20.99742953;269.8610763;170.9877031
Vernonia_baccharoides;Vernonia;ASTERACEAE;1;2;3;1;2;2;1;1;2;1;5;1;4;960.5588235;23.2877166;343.2170973;96.35294118
Viburnum_stellatotomentosum;Viburnum;VIBURNACEAE;1;2;3;0;2;2;0;1;1;1;5;3;2;902.6428571;24.06273261;88.20324503;14.57142857
Virola_flexuosa;Virola;MYRISTICACEAE;1;2;3;0;2;1;0;0;1;1;5;1;3;2611.909091;26.10803912;49.76604948;244.2727273
Virola_koschnyi;Virola;MYRISTICACEAE;1;2;3;0;2;2;0;1;1;1;4;1;3;2337.55;26.56395359;39.92043819;276.875
Virola_michelii;Virola;MYRISTICACEAE;1;2;3;0;2;2;0;1;1;1;4;1;2;874.5138889;20.83558432;173.52646;24.40277778
Virola_SPP.;Virola;MYRISTICACEAE;1;2;3;1;2;2;0;1;1;1;5;1;4;2274.515152;25.97065747;60.09074115;228.1818182
Virola_surinamensis;Virola;MYRISTICACEAE;1;2;3;0;2;2;0;1;0;1;4;1;4;1330.386207;21.80919475;202.840326;124.0275862
Vismia_baccifera;Vismia;HYPERICACEAE;1;2;3;0;2;2;0;1;1;1;4;1;4;1706.895639;24.13297089;208.9147569;123.5046729
Vismia_cayennensis;Vismia;HYPERICACEAE;1;2;3;0;2;2;0;1;1;1;1;2;3;2629.425287;24.62890331;72.00462297;185.7097701
Vismia_latifolia;Vismia;HYPERICACEAE;1;2;1;0;2;2;0;1;1;0;2;1;4;2667.636364;26.09583667;44.61947634;458.4545455
Vismia_SPP.;Vismia;HYPERICACEAE;1;2;1;0;2;2;0;1;1;0;2;1;4;2369.310598;25.64656049;65.67834291;286.5183631
Vitex_cymosa;Vitex;LAMIACEAE;1;2;1;0;2;2;1;1;1;0;1;1;3;2421.78125;25.6421627;55.43685872;311.78125
Vitex_gaumeri;Vitex;LAMIACEAE;0;1;3;0;2;2;0;0;1;1;4;2;2;1664.717934;20.99742953;269.8610763;170.9877031
Vitex_krukovii;Vitex;LAMIACEAE;0;2;3;0;2;2;0;0;1;1;5;1;2;960.5588235;23.2877166;343.2170973;96.35294118
Vitex_orinocensis;Vitex;LAMIACEAE;1;2;3;0;2;2;0;0;1;1;5;2;0;902.6428571;24.06273261;88.20324503;14.57142857
Vitex_stahelii;Vitex;LAMIACEAE;0;2;3;0;2;2;0;0;1;1;4;1;2;2611.909091;26.10803912;49.76604948;244.2727273
Vochysia_cinnarmonea;Vochysia;VOCHYSIACEAE;1;2;3;0;2;2;0;0;1;1;5;2;2;2337.55;26.56395359;39.92043819;276.875
Vochysia_ferruginea;Vochysia;VOCHYSIACEAE;1;2;3;0;2;1;2;1;1;1;0;2;3;874.5138889;20.83558432;173.52646;24.40277778
Vochysia_guatemalensis;Vochysia;VOCHYSIACEAE;1;2;3;0;2;2;0;1;1;1;0;2;3;2274.515152;25.97065747;60.09074115;228.1818182
Vochysia_lanceolata;Vochysia;VOCHYSIACEAE;1;2;3;0;2;3;0;1;1;1;0;2;2;1330.386207;21.80919475;202.840326;124.0275862
Vochysia_rufa;Vochysia;VOCHYSIACEAE;1;2;3;0;2;2;0;1;2;1;5;2;4;1706.895639;24.13297089;208.9147569;123.5046729
Vochysia_schomburgkii;Vochysia;VOCHYSIACEAE;1;2;3;0;2;1;2;1;1;1;4;1;2;2629.425287;24.62890331;72.00462297;185.7097701
Vochysia_SPP.;Vochysia;VOCHYSIACEAE;1;2;3;0;2;3;0;1;1;1;0;2;3;2667.636364;26.09583667;44.61947634;458.4545455
Vochysia_tucanorum;Vochysia;VOCHYSIACEAE;1;2;3;0;2;3;0;1;1;1;1;2;3;2369.310598;25.64656049;65.67834291;286.5183631
Vochysia_venezuelana;Vochysia;VOCHYSIACEAE;1;2;3;0;2;2;0;1;0;1;0;2;3;2421.78125;25.6421627;55.43685872;311.78125
Vouarana_guianensis;Vouarana;SAPINDACEAE;0;2;3;0;2;2;0;1;1;1;5;0;2;1664.717934;20.99742953;269.8610763;170.9877031
Warszewiczia_coccinea;Warszewiczia;RUBIACEAE;1;2;3;0;2;1;0;0;1;0;5;2;4;960.5588235;23.2877166;343.2170973;96.35294118
Weinmannia_descendens;Weinmannia;CUNONIACEAE;1;2;3;1;1;1;1;1;2;0;5;1;4;902.6428571;24.06273261;88.20324503;14.57142857
Wigandia_spp.;Wigandia;HYDROPHYLLACEAE;1;2;3;0;2;2;2;1;1;0;5;1;2;2611.909091;26.10803912;49.76604948;244.2727273
Wimmeria_concolor;Wimmeria;CELASTRACEAE;0;2;3;0;2;1;1;0;1;1;1;1;3;2337.55;26.56395359;39.92043819;276.875
Wurdastom_subglabra;Wurdastom;MELASTOMATACEAE;1;2;3;0;1;1;0;1;1;1;5;1;1;874.5138889;20.83558432;173.52646;24.40277778
Xylophragma_pratense;Xylophragma;BIGNONIACEAE;0;2;3;0;2;3;0;0;1;1;4;2;5;2274.515152;25.97065747;60.09074115;228.1818182
Xylophragma_seemaniana;Xylophragma;BIGNONIACEAE;0;1;3;0;2;2;0;0;1;1;4;2;2;1330.386207;21.80919475;202.840326;124.0275862
Xylopia_aromatica;Xylopia;ANNONACEAE;1;2;3;0;2;2;2;1;1;1;1;2;0;1706.895639;24.13297089;208.9147569;123.5046729
Xylopia_brasiliensis;Xylopia;ANNONACEAE;0;2;3;0;2;2;2;1;1;0;1;2;0;2629.425287;24.62890331;72.00462297;185.7097701
Xylopia_discreta;Xylopia;ANNONACEAE;1;2;3;0;2;2;0;1;1;1;1;2;0;2667.636364;26.09583667;44.61947634;458.4545455
Xylopia_frutescens;Xylopia;ANNONACEAE;1;2;3;0;2;1;0;1;1;1;1;1;0;2369.310598;25.64656049;65.67834291;286.5183631
Xylopia_laevigata;Xylopia;ANNONACEAE;1;2;3;0;2;1;0;1;1;1;1;2;0;2421.78125;25.6421627;55.43685872;311.78125
Xylopia_parviflora;Xylopia;ANNONACEAE;1;2;3;0;2;2;2;1;2;0;1;2;2;1664.717934;20.99742953;269.8610763;170.9877031
Xylopia_pollanei;Xylopia;ANNONACEAE;1;2;3;0;2;2;0;1;1;0;2;1;0;960.5588235;23.2877166;343.2170973;96.35294118
Xylopia_sericea;Xylopia;ANNONACEAE;0;2;3;0;2;2;2;1;1;0;1;2;2;902.6428571;24.06273261;88.20324503;14.57142857
Xylopia_ulei;Xylopia;ANNONACEAE;1;2;3;0;2;2;2;1;2;0;1;1;0;2611.909091;26.10803912;49.76604948;244.2727273
Xylosma_flexuosa;Xylosma;SALICACEAE;0;2;3;0;2;1;0;0;1;1;5;1;4;2337.55;26.56395359;39.92043819;276.875
Zanthoxylum_arborescens;Zanthoxylum;RUTACEAE;0;1;3;0;2;0;0;1;1;1;4;1;2;874.5138889;20.83558432;173.52646;24.40277778
Zanthoxylum_caribaeum;Zanthoxylum;RUTACEAE;0;2;3;0;2;2;0;1;1;1;4;1;2;2274.515152;25.97065747;60.09074115;228.1818182
Zanthoxylum_clava-herculis;Zanthoxylum;RUTACEAE;0;2;3;0;2;1;0;1;1;1;5;1;2;1330.386207;21.80919475;202.840326;124.0275862
Zanthoxylum_fagara;Zanthoxylum;RUTACEAE;0;2;3;0;2;1;0;1;1;1;4;2;3;1706.895639;24.13297089;208.9147569;123.5046729
Zanthoxylum_flavum;Zanthoxylum;RUTACEAE;0;2;3;0;2;1;0;1;1;1;4;1;2;2629.425287;24.62890331;72.00462297;185.7097701
Zanthoxylum_kellermanii;Zanthoxylum;RUTACEAE;0;2;3;0;2;2;0;1;0;1;4;1;2;2667.636364;26.09583667;44.61947634;458.4545455
Zanthoxylum_limoncello;Zanthoxylum;RUTACEAE;0;2;3;0;2;0;0;1;1;1;4;1;0;2369.310598;25.64656049;65.67834291;286.5183631
Zanthoxylum_martinicense;Zanthoxylum;RUTACEAE;0;2;3;0;2;1;0;1;1;1;4;2;3;2421.78125;25.6421627;55.43685872;311.78125
Zanthoxylum_melanostictum;Zanthoxylum;RUTACEAE;0;2;3;0;2;2;0;1;1;1;4;1;2;1664.717934;20.99742953;269.8610763;170.9877031
Zanthoxylum_mollissimum;Zanthoxylum;RUTACEAE;0;2;3;1;2;1;0;1;1;1;4;1;0;960.5588235;23.2877166;343.2170973;96.35294118
Zanthoxylum_quinduense;Zanthoxylum;RUTACEAE;1;2;3;0;2;1;0;1;1;1;5;1;2;902.6428571;24.06273261;88.20324503;14.57142857
Zanthoxylum_rhoifolium;Zanthoxylum;RUTACEAE;1;2;3;0;2;2;0;1;1;1;4;1;2;2611.909091;26.10803912;49.76604948;244.2727273
Zeyheria_montana;Zeyheria;BIGNONIACEAE;0;2;3;0;2;1;0;1;1;1;4;1;0;2337.55;26.56395359;39.92043819;276.875
Zinowiewia_concinna;Zinowiewia;CELASTRACEAE;0;2;1;0;2;2;2;1;1;1;0;2;3;874.5138889;20.83558432;173.52646;24.40277778
Ziziphus_amole;Ziziphus;RHAMNACEAE;1;2;3;0;2;1;0;1;2;1;4;1;2;2274.515152;25.97065747;60.09074115;228.1818182
Ziziphus_chloroxylon;Ziziphus;RHAMNACEAE;1;2;3;0;2;1;0;1;2;1;4;2;2;1330.386207;21.80919475;202.840326;124.0275862
Ziziphus_melastomoides;Ziziphus;RHAMNACEAE;1;2;3;0;2;1;0;1;2;1;5;2;4;1706.895639;24.13297089;208.9147569;123.5046729
Ziziphus_SPP.;Ziziphus;RHAMNACEAE;0;2;3;0;2;1;0;1;1;1;1;2;2;2629.425287;24.62890331;72.00462297;185.7097701
Zuelania_guidonia;Zuelania;SALICACEAE;1;2;3;0;2;1;1;0;1;0;5;1;4;2667.636364;26.09583667;44.61947634;458.4545455
